id,observed_on,quality_grade,captive_cultivated,place_guess,private_place_guess,scientific_name,common_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name,taxon_variety_name
9102800,2017-10-29,research,false,"Henry Coe SP, CA, USA",,Buteo jamaicensis,Red-tailed Hawk,5212,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Buteo,Buteo jamaicensis,,
9102952,2017-06-14,needs_id,false,"Yosemite National Park, Mariposa County, CA, USA",,Tipulomorpha,Crane Flies,179916,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,,,,,,,,,,
9103043,2015-04-12,needs_id,false,"Almaden Quicksilver CP, CA, USA",,Euphydryas,,50896,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,,Melitaeini,,Euphydryas,,,
9103173,2007-06-22,research,false,"Arches National Park, UT, USA",,Sylvilagus audubonii,Desert Cottontail,43115,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Lagomorpha,,,Leporidae,,,,,Sylvilagus,Sylvilagus audubonii,,
9103213,2007-06-22,research,false,"Arches National Park, UT, USA",,Lepus californicus,Black-tailed Jackrabbit,43130,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Lagomorpha,,,Leporidae,,,,,Lepus,Lepus californicus,,
9103964,2007-06-18,research,false,"Coral Pink Sand Dunes State Park, UT, USA",,Scabrethia scabra,Badlands Mule-ears,121786,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Heliantheae,,Scabrethia,Scabrethia scabra,,
9104357,2014-07-17,research,false,"Törbel, Switzerland",,Dianthus carthusianorum,Carthusian Pink,84960,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,Caryophylloideae,,Caryophylleae,,Dianthus,Dianthus carthusianorum,,
9104453,2014-07-22,research,false,"Lauterbrunnen, Switzerland",,Echium vulgare,viper's-bugloss,56174,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Boraginoideae,,Lithospermeae,,Echium,Echium vulgare,,
9105460,2017-10-21,research,false,"Alum Rock Park, San Jose, CA, USA",,Circus hudsonius,Northern Harrier,558446,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Circus,Circus hudsonius,,
9105511,2017-11-19,research,false,"Del Valle Regional Park, CA, USA",,Buteo jamaicensis,Red-tailed Hawk,5212,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Buteo,Buteo jamaicensis,,
9112665,2017-05-20,research,false,"Long Ridge Open Space Preserve, San Mateo County, CA, USA",,Pyrobombus,,538900,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Bombini,,Bombus,,,
9118214,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Buteo jamaicensis,Red-tailed Hawk,5212,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Buteo,Buteo jamaicensis,,
9118215,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Phalacrocorax auritus,Double-crested Cormorant,4265,Animalia,Chordata,Vertebrata,,Aves,,,Suliformes,,,Phalacrocoracidae,,,,,Phalacrocorax,Phalacrocorax auritus,,
9118216,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Buteo jamaicensis,Red-tailed Hawk,5212,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Buteo,Buteo jamaicensis,,
9118217,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Passerculus sandwichensis,Savannah Sparrow,9981,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passerellidae,,,,,Passerculus,Passerculus sandwichensis,,
9118218,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Phalacrocorax auritus,Double-crested Cormorant,4265,Animalia,Chordata,Vertebrata,,Aves,,,Suliformes,,,Phalacrocoracidae,,,,,Phalacrocorax,Phalacrocorax auritus,,
9118219,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Fulica americana,American Coot,473,Animalia,Chordata,Vertebrata,,Aves,,,Gruiformes,,,Rallidae,,,,,Fulica,Fulica americana,,
9118220,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Anas platyrhynchos,Mallard,6930,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Anas,Anas platyrhynchos,,
9118221,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Aimophila ruficeps,Rufous-crowned Sparrow,9958,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passerellidae,,,,,Aimophila,Aimophila ruficeps,,
9118222,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Buteo jamaicensis,Red-tailed Hawk,5212,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Buteo,Buteo jamaicensis,,
9118853,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Buteo lineatus,Red-shouldered Hawk,5206,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Buteo,Buteo lineatus,,
9118854,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Cathartes aura,Turkey Vulture,4756,Animalia,Chordata,Vertebrata,,Aves,,,Cathartiformes,,,Cathartidae,,,,,Cathartes,Cathartes aura,,
9118855,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Baccharis pilularis,coyote brush,53359,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Baccharidinae,Baccharis,Baccharis pilularis,,
9118856,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Baccharis pilularis,coyote brush,53359,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Baccharidinae,Baccharis,Baccharis pilularis,,
9118857,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Artemisia californica,California sagebrush,53357,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Anthemideae,Artemisiinae,Artemisia,Artemisia californica,,
9118858,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Centaurea calcitrapa,purple star-thistle,56865,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Cardueae,Centaureinae,Centaurea,Centaurea calcitrapa,,
9118859,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,42221,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Ruminantia,,Cervidae,Capreolinae,,Odocoileini,,Odocoileus,Odocoileus hemionus,Odocoileus hemionus columbianus,
9118860,2017-12-10,needs_id,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Pinopsida,conifers,136329,Plantae,Tracheophyta,,,Pinopsida,,,,,,,,,,,,,,
9119142,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Eucalyptus globulus,Tasmanian blue gum,53398,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Myrtaceae,Myrtoideae,,Eucalypteae,,Eucalyptus,Eucalyptus globulus,,
9119143,2017-12-10,needs_id,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Eucalyptus,eucalyptus,51815,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Myrtaceae,Myrtoideae,,Eucalypteae,,Eucalyptus,,,
9120974,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Zonotrichia leucophrys,White-crowned Sparrow,9176,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passerellidae,,,,,Zonotrichia,Zonotrichia leucophrys,,
9121404,2017-12-10,research,false,"Ed R. Levin County Park, Milpitas, CA, USA",,Heteromeles arbutifolia,Toyon,53405,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Heteromeles,Heteromeles arbutifolia,,
9142113,2016-12-11,research,false,"Long Ridge Open Space Preserve, San Mateo County, CA, USA",,Taricha torosa,California Newt,27818,Animalia,Chordata,Vertebrata,,Amphibia,,,Caudata,,,Salamandridae,Pleurodelinae,,,,Taricha,Taricha torosa,,
9142185,2015-12-11,research,false,"California, US","Santa Clara, CA, USA",Sciurus niger,Fox Squirrel,46020,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Sciurinae,,Sciurini,,Sciurus,Sciurus niger,,
9147711,2017-12-13,research,false,"Sierra Azul, Santa Clara County, CA, USA",,Eriodictyon californicum,California yerba santa,57095,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Namoideae,,,,Eriodictyon,Eriodictyon californicum,,
9186684,2017-12-14,needs_id,false,"California, US","Santa Clara, CA, USA",Bostrichoidea,"Carpet, Powderpost, and Deathwatch Beetles",47496,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Bostrichoidea,,,,,,,,,
9186756,2017-12-17,research,false,"Sibley Volcanic Regional Preserve, Contra Costa County, CA, USA",,Umbellularia californica,California bay,48807,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Laurales,,,Lauraceae,,,,,Umbellularia,Umbellularia californica,,
9186757,2017-12-17,needs_id,false,"Sibley Volcanic Regional Preserve, Contra Costa County, CA, USA",,Cotoneaster,Cotoneasters,53376,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Cotoneaster,,,
9187679,2017-12-17,research,false,"Sibley Volcanic Regional Preserve, Contra Costa County, CA, USA",,Buteo jamaicensis,Red-tailed Hawk,5212,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Buteo,Buteo jamaicensis,,
9187680,2017-12-17,research,false,"Huckleberry Botanic Regional Preserve, Contra Costa County, CA, USA",,Dryopteris arguta,coastal woodfern,52671,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,Dryopteridaceae,Dryopteridoideae,,,,Dryopteris,Dryopteris arguta,,
9187681,2017-12-17,research,false,"Huckleberry Botanic Regional Preserve, Contra Costa County, CA, USA",,Polystichum munitum,western sword fern,47751,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,Dryopteridaceae,Dryopteridoideae,,,,Polystichum,Polystichum munitum,,
9187682,2017-12-17,needs_id,false,"California, US","Huckleberry Botanic Regional Preserve, Contra Costa County, CA, USA",Arctostaphylos pallida,Pallid manzanita,53355,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,,,Arctostaphylos,Arctostaphylos pallida,,
9219054,2016-12-17,needs_id,false,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Stereum hirsutum,hairy curtain crust,55501,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Stereaceae,,,,,Stereum,Stereum hirsutum,,
9219055,2016-12-17,research,false,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,42221,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Ruminantia,,Cervidae,Capreolinae,,Odocoileini,,Odocoileus,Odocoileus hemionus,Odocoileus hemionus columbianus,
9219085,2014-12-21,research,false,"Henry W. Coe State Park, Santa Clara County, CA, USA",,Taricha torosa,California Newt,27818,Animalia,Chordata,Vertebrata,,Amphibia,,,Caudata,,,Salamandridae,Pleurodelinae,,,,Taricha,Taricha torosa,,
9229051,2017-12-21,research,false,"Henry W. Coe State Park, CA, USA",,Heteromeles arbutifolia,Toyon,53405,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Heteromeles,Heteromeles arbutifolia,,
9229052,2017-12-21,needs_id,false,"Henry W. Coe State Park, CA, USA",,Arctostaphylos,bearberries and manzanitas,47179,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,,,Arctostaphylos,,,
9229053,2017-12-21,needs_id,false,"Henry W. Coe State Park, CA, USA",,Phoradendron villosum,oak mistletoe,343310,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Santalales,,,Santalaceae,,,Visceae,,Phoradendron,Phoradendron villosum,,
9229054,2017-12-21,research,false,"Henry W. Coe State Park, CA, USA",,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,42221,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Ruminantia,,Cervidae,Capreolinae,,Odocoileini,,Odocoileus,Odocoileus hemionus,Odocoileus hemionus columbianus,
9229055,2017-12-21,research,false,"Henry W. Coe State Park, CA, USA",,Callipepla californica,California Quail,1409,Animalia,Chordata,Vertebrata,,Aves,,,Galliformes,,,Odontophoridae,,,,,Callipepla,Callipepla californica,,
9229056,2017-12-21,research,false,"Henry W. Coe State Park, CA, USA",,Melozone crissalis,California Towhee,73044,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passerellidae,,,,,Melozone,Melozone crissalis,,
9326076,2017-12-31,needs_id,false,"Windy Hill Open Space Preserve, Portola Valley, CA, USA",,Rubus,brambles,47544,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Rubeae,,Rubus,,,
9326077,2017-12-31,needs_id,false,"Windy Hill Open Space Preserve, Portola Valley, CA, USA",,Bryophyta,mosses,311249,Plantae,Bryophyta,,,,,,,,,,,,,,,,,
9326078,2017-12-31,needs_id,false,"Windy Hill Open Space Preserve, Portola Valley, CA, USA",,Ramalina,bushy lichens,48325,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Ramalinaceae,,,,,Ramalina,,,
9326079,2017-12-31,research,false,"Windy Hill Open Space Preserve, Portola Valley, CA, USA",,Hypholoma fasciculare,Sulphur Tuft,48767,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,,,Hypholoma,Hypholoma fasciculare,,
9326080,2017-12-31,research,false,"Windy Hill Open Space Preserve, Portola Valley, CA, USA",,Melanerpes formicivorus,Acorn Woodpecker,18209,Animalia,Chordata,Vertebrata,,Aves,,,Piciformes,,,Picidae,,,,,Melanerpes,Melanerpes formicivorus,,
9328312,2017-12-31,research,false,"Windy Hill Open Space Preserve, Portola Valley, CA, USA",,Ramalina menziesii,lace lichen,49578,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Ramalinaceae,,,,,Ramalina,Ramalina menziesii,,
9328355,2017-12-28,research,false,"Pennsylvania, US","Monroe Township, Cumberland County, PA, USA",Junco hyemalis,Dark-eyed Junco,10094,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passerellidae,,,,,Junco,Junco hyemalis,,
9328523,2016-12-28,research,false,"Pennsylvania, US","Monroe Township, Cumberland County, PA, USA",Cathartes aura,Turkey Vulture,4756,Animalia,Chordata,Vertebrata,,Aves,,,Cathartiformes,,,Cathartidae,,,,,Cathartes,Cathartes aura,,
9328567,2016-12-28,casual,true,"Pennsylvania, US","Monroe Township, Cumberland County, PA, USA",Hedera helix,common ivy,55882,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Araliaceae,,,,,Hedera,Hedera helix,,
9328608,2016-12-24,needs_id,false,"White Rocks Trail, Cumberland County, PA, USA",,Polytrichum,haircap mosses,67912,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,Polytrichaceae,,,,,Polytrichum,,,
9389785,2014-01-05,research,false,"Pearson-Arastradero Preserve, Palo Alto, CA, USA",,Columba livia,Rock Pigeon,3017,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Columba,Columba livia,,
9399061,2018-01-07,needs_id,false,"Mt. Madonna County Park, Santa Clara County, CA, USA",,Mucorales,Pin Molds,123763,Fungi,Zygomycota,Mucoromycotina,,Mucoromycetes,,,Mucorales,,,,,,,,,,,
9399062,2018-01-07,needs_id,false,"Mt. Madonna County Park, Santa Clara County, CA, USA",,Arctostaphylos,bearberries and manzanitas,47179,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,,,Arctostaphylos,,,
9399063,2018-01-07,research,false,"Mt. Madonna County Park, Santa Clara County, CA, USA",,Arctostaphylos canescens canescens,hoary manzanita,79584,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,,,Arctostaphylos,Arctostaphylos canescens,Arctostaphylos canescens canescens,
9399064,2018-01-07,research,false,"Mt. Madonna County Park, Santa Clara County, CA, USA",,Ariolimax,Banana Slugs,47777,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Ariolimacidae,Ariolimacinae,,,,Ariolimax,,,
9399065,2018-01-07,research,false,"Mt. Madonna County Park, Santa Clara County, CA, USA",,Aleuria aurantia,orange peel fungus,48716,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Pyronemataceae,,,,,Aleuria,Aleuria aurantia,,
9399066,2018-01-07,needs_id,false,"Mt. Madonna County Park, Santa Clara County, CA, USA",,Psathyrella,Brittlestems,67745,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Psathyrellaceae,,,,,Psathyrella,,,
9435473,2018-01-07,research,false,"Mt. Madonna County Park, Santa Clara County, CA, USA",,Quercus agrifolia,coast live oak,47850,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Fagaceae,,,,,Quercus,Quercus agrifolia,,
9476639,2018-01-14,research,false,"La Honda Creek Open Space Preserve, San Mateo County, CA, USA",,Sturnella neglecta,Western Meadowlark,9535,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Icteridae,,,,,Sturnella,Sturnella neglecta,,
9476640,2018-01-14,needs_id,false,"La Honda Creek Open Space Preserve, San Mateo County, CA, USA",,Agaricales,Common Gilled Mushrooms and Allies,47167,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,,,,,,,,,
9476641,2018-01-14,research,false,"La Honda Creek Open Space Preserve, San Mateo County, CA, USA",,Sialia mexicana,Western Bluebird,12937,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,,,Sialia,Sialia mexicana,,
9476642,2018-01-14,research,false,"La Honda Creek Open Space Preserve, San Mateo County, CA, USA",,Cathartes aura,Turkey Vulture,4756,Animalia,Chordata,Vertebrata,,Aves,,,Cathartiformes,,,Cathartidae,,,,,Cathartes,Cathartes aura,,
9476643,2018-01-14,research,false,"La Honda Creek Open Space Preserve, San Mateo County, CA, USA",,Circus hudsonius,Northern Harrier,558446,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Circus,Circus hudsonius,,
9476645,2018-01-14,research,false,"La Honda Creek Open Space Preserve, San Mateo County, CA, USA",,Circus hudsonius,Northern Harrier,558446,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Circus,Circus hudsonius,,
9476646,2018-01-14,research,false,"La Honda Creek Open Space Preserve, San Mateo County, CA, USA",,Umbellularia californica,California bay,48807,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Laurales,,,Lauraceae,,,,,Umbellularia,Umbellularia californica,,
9476647,2018-01-14,needs_id,false,"La Honda Creek Open Space Preserve, San Mateo County, CA, USA",,Lycosidae,Wolf Spiders,47416,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Lycosoidea,Lycosidae,,,,,,,,
9476648,2018-01-14,research,false,"La Honda Creek Open Space Preserve, San Mateo County, CA, USA",,Falco sparverius,American Kestrel,4665,Animalia,Chordata,Vertebrata,,Aves,,,Falconiformes,,,Falconidae,,,,,Falco,Falco sparverius,,
9476649,2018-01-14,research,false,"La Honda Creek Open Space Preserve, San Mateo County, CA, USA",,Falco sparverius,American Kestrel,4665,Animalia,Chordata,Vertebrata,,Aves,,,Falconiformes,,,Falconidae,,,,,Falco,Falco sparverius,,
9476650,2018-01-14,research,false,"La Honda Creek Open Space Preserve, San Mateo County, CA, USA",,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,42221,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Ruminantia,,Cervidae,Capreolinae,,Odocoileini,,Odocoileus,Odocoileus hemionus,Odocoileus hemionus columbianus,
9476651,2018-01-14,research,false,"La Honda Creek Open Space Preserve, San Mateo County, CA, USA",,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,42221,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Ruminantia,,Cervidae,Capreolinae,,Odocoileini,,Odocoileus,Odocoileus hemionus,Odocoileus hemionus columbianus,
9511439,2018-01-17,needs_id,false,"Sanborn County Park, Santa Clara County, CA, USA",,Formica,"Wood, Mound, and Field Ants",47339,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Formicoidea,Formicidae,Formicinae,,Formicini,,Formica,,,
9526265,2018-01-14,research,false,"La Honda Creek Open Space Preserve, San Mateo County, CA, USA",,Poecile rufescens,Chestnut-backed Chickadee,144820,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Paridae,,,,,Poecile,Poecile rufescens,,
9526310,2018-01-14,research,false,"La Honda Creek Open Space Preserve, San Mateo County, CA, USA",,Corvus corax,Common Raven,8010,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Corvidae,,,,,Corvus,Corvus corax,,
9557424,2018-01-21,research,false,"Coyote Lake, Santa Clara County, CA, USA",,Omphalotus olivascens,western jack-o'-lantern,67752,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Omphalotaceae,,,,,Omphalotus,Omphalotus olivascens,,
